in_zone,out_zone
6.2933,4.6464
6.8485,5.1498
8.8438,24.792
6.4503,22.5157
0.5147,10.3706
8.7071,1.8069
0.8282,2.6409
3.9387,3.4244
3.8931,12.1677
9.9417,4.0379
7.2115,10.9661
3.6637,12.0073
12.2289,3.7127
0.8654,4.1794
7.5956,8.1876
4.0257,5.5971
13.7302,3.8171
5.2941,6.3721
7.4192,13.5342
0.5518,7.8021
1.315,4.3076
10.0619,9.8262
3.2558,3.8799
6.6844,4.7611
3.2995,7.3127
12.4385,4.1228
1.2925,14.3339
4.4842,14.834
4.4777,5.3106
7.4717,8.6109
0.8606,5.5976
11.7523,9.9148
3.2135,1.9157
5.3365,19.1502
0.7072,14.0862
12.956,6.0505
4.5212,5.2976
6.0991,3.284
3.9375,22.7488
5.9366,11.4763
5.3387,6.8734
6.1521,8.7686
1.1182,9.7016
1.2356,2.8317
3.1325,6.425
5.25,13.5014
2.907,4.2618
10.5249,9.5068
1.124,10.0932
3.9214,4.7788
2.7491,6.6645
2.839,3.7268
8.6345,7.7385
6.524,7.1504
7.5589,15.0021
4.4633,10.6387
13.878,11.8545
11.4577,6.9201
9.0533,6.7998
15.9928,6.13
2.0466,3.646
4.3608,5.8501
9.1531,2.2044
5.7452,31.4926
8.4305,5.1922
5.5283,3.8226
7.2537,2.9555
7.1826,1.4901
15.0506,17.1166
9.7752,10.1348
1.2482,12.5185
8.6134,7.7785
2.9053,7.0554
6.0386,24.0081
5.9487,8.3799
4.0242,2.4113
10.0566,8.9636
12.1914,10.6294
1.7921,14.1907
6.1733,4.4375
4.8895,6.9634
9.4801,10.0927
15.372,5.4112
7.0692,6.7477
9.5249,3.2985
8.2877,8.4978
4.8493,4.7353
1.2759,8.9687
1.3361,6.9046
7.4296,21.0786
6.939,15.7232
10.3613,21.6346
9.3971,4.5737
3.0682,4.1465
2.7012,0.8135
12.7748,20.491
0.2236,9.4174
9.7397,11.1377
5.0526,6.1197
2.9354,0.6303
0.3111,6.5284
6.6304,7.3383
4.8214,9.5199
7.7707,33.2343
6.2519,19.7487
7.0478,6.9805
5.3549,1.5216
12.59,8.1483
7.5756,9.0371
8.9118,2.921
3.1457,8.6963
18.968,6.5209
20.0847,7.8162
6.657,0.4482
6.5353,7.261
11.6255,5.2919
7.0629,13.4585
27.5097,1.848
13.7327,11.59
4.3289,24.532
4.7767,7.7279
2.6186,7.7766
10.5642,3.2865
3.2854,8.1218
12.1994,2.9113
11.7188,25.8566
1.6665,42.0546
8.2773,4.6636
9.5771,2.4021
14.7839,11.7086
7.7386,4.382
3.4615,8.3256
7.0478,4.8442
2.1793,7.7437
8.4366,20.5508
2.2125,11.7498
9.3519,3.58
13.55,8.4373
6.5362,10.2863
8.9965,9.3209
9.7861,2.734
8.9135,1.7861
7.7649,8.9915
11.7218,23.074
10.7359,5.9616
7.8414,21.0004
3.19,23.7178
3.4047,9.8233
1.9532,10.7445
1.8199,19.8527
6.5972,3.5619
5.1203,8.7269
10.6372,20.2833
1.3777,1.2427
9.4094,3.9333
3.0396,6.4845
7.5939,0.7021
9.5348,24.065
3.808,3.3436
10.9041,1.1189
5.2948,12.8012
1.4937,4.5909
1.4566,13.6472
13.9662,16.0574
1.9909,4.8774
13.2775,0.9383
11.2594,9.1538
3.1318,1.9033
2.1199,9.8734
4.6636,16.9474
1.5129,8.8188
14.1722,2.2533
5.5276,2.8618
15.8291,6.4805
6.2397,5.1607
11.9894,7.7687
5.5189,13.6845
7.5255,13.1519
2.8064,6.6754
6.9065,1.9948
9.7514,6.885
6.0938,11.3074
6.3949,13.1212
10.1558,11.2483
1.9445,10.0489
6.7079,9.3071
4.6287,4.629
0.76,10.5977
1.0886,5.4737
1.4647,9.4394
20.1953,8.8176
7.8252,19.1842
5.1765,11.6372
4.2019,20.4813
4.248,8.6865
5.9634,8.9584
9.8564,5.7707
8.6659,9.3627
7.4145,0.2644
10.2122,3.7434
8.3404,2.6468
8.1592,0.4285
7.682,1.9903
6.9066,2.4921
6.1844,2.1049
9.5997,4.776
12.0526,1.6035
3.578,13.9265
1.7597,2.7096
7.0834,2.2203
7.4934,28.6434
6.2064,3.9341
17.7897,15.5993
6.2081,3.7228
3.6748,25.8126
6.4432,5.4719
7.7276,1.6286
8.4897,8.0055
7.9346,3.0339
6.0697,5.8539
7.8014,6.8721
13.266,1.5277
8.5066,15.2971
9.0104,5.5564
2.2666,4.8743
17.1149,26.528
1.6617,1.8092
3.5612,26.4435
1.6491,12.406
1.245,6.6122
16.8921,16.5279
5.7519,5.3477
14.5938,11.0414
10.0402,5.928
2.941,16.3035
3.8037,7.6323
6.5483,12.1792
6.4977,12.1954
9.5234,9.1147
3.4969,13.8027
1.7153,0.6061
5.52,0.5445
10.2419,6.0562
1.131,10.4589
21.6238,5.1212
3.6339,12.6043
10.6974,9.4498
1.6956,10.1248
5.3551,0.7241
9.5195,4.0915
11.47,7.293
2.5742,13.4032
5.8459,11.9173
5.0194,18.79
2.423,11.6526
4.8847,10.558
1.3657,0.7604
2.9418,5.0543
5.3184,11.8175
2.6324,22.4942
4.0191,6.5156
2.4079,0.9413
