in_zone,out_zone
0.3397,3.3091
1.6814,1.5598
2.5969,9.5607
1.3647,3.1644
0.8996,9.9589
3.2673,18.0705
1.2097,1.911
11.121,4.517
0.8319,3.1101
10.4025,2.2739
2.2417,13.6122
9.2962,13.1622
5.7928,7.8372
6.19,2.1861
2.1257,13.18
5.9562,3.6391
0.6334,5.9148
3.7616,1.0566
4.1148,1.0255
1.1643,2.2303
1.7365,17.6367
10.3234,9.1362
3.9506,5.6077
0.7884,3.4829
2.4975,1.9222
4.6525,3.538
3.4387,10.7781
0.7057,12.8125
2.2838,0.3232
1.1977,0.3399
3.8863,11.9611
1.4117,4.9339
5.0706,3.7333
1.8529,3.7532
1.1145,3.0545
0.8489,2.7427
4.3542,8.6197
3.3781,0.4222
1.0268,3.5988
1.9384,6.5993
2.0468,2.9328
5.4894,4.1987
1.684,4.5297
1.4533,0.1675
2.3537,13.6233
2.8936,7.9895
2.2909,3.3217
2.143,4.2654
2.84,2.4111
3.7111,2.8243
0.8186,6.6664
1.8531,2.9188
2.9994,4.4118
6.3113,4.0981
2.963,0.2152
2.9286,2.4719
2.8437,4.0149
0.4682,10.406
2.7403,0.6704
4.3625,12.3944
3.1101,2.7784
2.2272,2.9223
0.7381,2.3157
4.6268,2.1324
2.0649,23.1382
2.444,7.0654
1.1572,10.719
1.158,3.6974
0.6971,10.5281
4.5655,1.2025
1.3959,7.0682
0.5141,0.7272
0.8085,9.6637
2.7844,10.3994
1.0327,8.8869
0.9164,11.1727
2.5492,8.7818
0.8002,1.5438
2.2055,14.5486
3.9674,6.9989
1.0829,5.8834
3.3875,6.0233
1.2748,10.6136
2.451,2.7937
2.7404,2.7409
2.493,5.1647
2.278,2.6219
0.4269,5.4586
0.5301,2.2359
1.4537,8.6053
0.3356,4.0846
2.1647,2.2175
1.2979,2.9281
1.7942,7.0559
0.3743,9.6577
4.4002,4.1631
3.0038,11.9181
3.2452,10.9888
1.3111,3.2883
2.9663,1.3477
11.7551,6.9835
1.9713,4.1581
0.7174,5.3879
1.2639,5.0092
6.2097,0.6162
3.7177,6.4617
3.5712,11.1464
2.3527,0.3174
3.5979,6.9166
1.4588,5.089
7.4011,8.2041
1.8585,2.8394
5.9344,6.1004
6.9725,10.8011
2.4631,4.4086
0.2736,7.0038
2.8338,0.8656
0.7546,0.3554
1.003,8.811
6.6035,3.6978
0.5054,9.8027
1.054,9.3394
1.0477,5.2036
2.6647,6.6415
6.8592,6.3736
0.7164,7.2726
1.8788,6.1482
0.7396,3.9579
3.249,1.6707
1.1191,4.7846
10.7386,2.7235
0.5212,4.8246
0.7018,1.2795
7.4513,0.3337
0.7686,7.8983
0.4313,3.3956
2.982,8.6903
4.93,13.8311
0.4536,2.0401
2.0531,2.5951
2.5479,0.5701
1.8054,11.1912
5.9165,7.2203
9.1742,1.3222
4.297,3.4357
2.1128,1.7263
7.3317,4.5683
3.5055,6.2022
16.2495,4.6279
0.6944,4.148
1.5292,12.4613
0.4952,26.7883
4.6108,0.6552
4.2834,2.2048
1.7129,6.0179
1.981,0.6493
6.1873,4.4674
5.4155,12.825
0.6008,7.7061
3.169,6.7154
1.2199,6.4533
5.3408,1.6634
1.2398,1.4563
6.343,14.1316
9.0321,0.3242
2.9372,13.964
1.3957,8.0526
0.765,9.7137
10.5347,16.8442
6.3682,5.0876
2.2241,8.8127
0.9613,2.3937
4.2976,0.4325
1.5468,9.1444
1.1005,5.2812
1.4303,5.8981
3.0859,9.3092
5.1302,1.1325
0.5459,5.7717
2.3132,5.3002
5.6557,3.1763
2.1847,2.0425
2.6086,2.7839
1.8473,8.658
1.3574,2.9701
0.6765,0.9147
2.0959,2.7488
1.4737,1.2594
0.9568,4.8368
4.4805,1.7277
0.3217,3.0874
4.3909,8.4677
0.5542,3.058
5.9733,7.3491
4.5862,1.3906
2.6558,5.3816
7.5528,1.1526
2.5784,4.4585
0.7527,6.7132
4.9157,3.7872
0.4559,10.674
3.7065,0.9133
2.642,4.0315
2.6403,4.6118
4.183,10.3718
5.042,3.8821
0.2409,0.9847
3.9225,2.7647
1.1579,5.711
4.0976,4.49
9.6829,6.8774
0.7442,4.6574
2.3699,4.2308
5.2183,9.882
1.0958,39.2566
2.4871,2.0992
2.016,4.2382
3.186,2.5765
4.7315,4.2238
5.3352,1.2257
6.0911,0.6609
8.2796,10.1684
2.4848,3.0431
3.406,0.8257
1.1008,3.7912
0.8319,1.3663
4.879,16.2433
0.9601,6.0463
4.2073,3.1494
0.9783,0.4688
2.6676,2.2815
2.2369,3.6127
8.0944,3.3245
2.7725,0.9991
0.8345,4.3526
2.016,3.7532
3.239,2.8711
3.9327,3.1335
5.0191,0.7628
2.8058,4.117
4.9447,2.4312
1.5145,3.6608
1.0658,2.0841
8.9329,4.784
5.5944,10.0069
2.3166,11.6005
1.2837,4.5702
0.6679,5.7719
0.6911,4.4353
7.6671,3.9931
3.0845,8.7505
2.9111,0.3787
3.0547,3.815
3.5925,1.0691
0.4281,4.1333
0.2423,3.2026
5.3925,2.9814
0.3415,0.3968
2.5979,3.4735
5.3096,7.9668
1.4078,2.8336
3.5148,16.5845
3.2165,1.409
4.8851,4.8313
10.285,0.6986
18.4466,5.9933
10.4656,3.9623
2.6332,1.513
4.4324,3.5122
0.71,2.39
5.2793,4.2437
5.4839,16.2592
2.6656,5.0468
1.9661,7.8952
1.17,2.139
2.0499,6.3727
2.4239,9.2938
5.6495,1.9594
2.4989,16.7141
4.3564,8.1785
1.1368,2.1843
1.8258,5.0129
2.2245,6.0461
0.3059,2.8564
2.5278,5.7867
6.9945,3.2928
1.4931,1.7676
2.6715,3.1344
3.9097,3.8679
3.6108,9.3418
9.3529,22.991
2.0517,9.0158
1.4686,1.0668
1.1943,2.5594
2.1738,0.8507
3.3198,7.105
0.6757,4.8896
2.8941,5.2186
1.6994,3.7727
2.0805,2.4346
3.4965,1.9484
1.8388,2.7053
2.8723,0.8534
1.0357,5.527
2.7941,5.0566
2.1137,6.6853
1.1598,2.7589
2.7819,1.7206
1.8757,3.2484
2.4837,1.9143
1.3042,3.7826
1.4138,2.1065
4.6546,1.5477
0.9147,2.4893
2.9994,0.7588
3.5243,1.8389
2.9543,3.9184
4.0414,2.435
3.182,10.368
3.1959,2.094
3.3988,2.751
2.6394,8.6238
4.8817,3.0604
5.9954,2.7212
