in_zone,out_zone
6.4803,8.1554
12.98,9.6875
8.1817,6.0528
5.3402,8.4262
6.7877,10.5156
9.8112,6.77
6.435,13.0298
10.8289,9.2446
10.5766,7.9229
6.7136,9.3827
10.3741,9.4586
7.5768,6.9977
9.8057,11.7788
10.9592,6.8933
10.1567,6.5378
8.3929,7.1955
8.4391,7.5408
8.4675,6.6155
9.1659,4.5954
7.9529,6.7329
4.9645,6.0412
8.3634,5.5447
11.0562,4.9693
5.6768,7.3879
8.4093,6.4837
5.5433,7.3853
8.0932,6.969
8.1683,6.0837
6.3244,4.8801
5.5536,8.9174
6.6615,7.2199
8.5563,8.3032
10.1205,7.463
5.0625,10.1069
9.1582,8.2962
12.0781,7.7555
8.0764,9.4324
10.2993,8.3322
9.3679,5.4128
9.871,4.6041
7.4958,6.452
8.3457,9.9636
11.6633,4.9588
8.3243,5.1453
11.5715,6.2043
6.7654,7.9925
7.0957,5.2538
5.1614,6.7115
7.1452,6.6949
5.1946,6.8049
7.3059,5.9488
10.0746,7.0996
9.9294,7.0036
6.6117,11.0325
8.6193,5.7792
7.5617,7.6575
4.7187,12.0025
8.3178,5.0583
3.7494,5.6095
5.6039,4.8704
9.0687,7.7019
7.7328,7.0303
11.3682,6.9983
7.967,7.1843
5.466,5.9304
6.8454,10.0992
7.7489,9.4984
9.6822,6.4255
6.5356,8.9834
9.5762,4.6345
6.4779,6.0063
7.3229,3.7854
9.9149,8.8077
6.2536,9.8766
6.5316,8.8807
7.9256,9.8283
10.1172,13.293
7.6553,9.4694
7.6335,11.6982
6.5446,8.8043
9.5013,5.0323
7.2565,7.2217
15.4134,7.6545
7.4094,7.8645
6.4094,7.9529
8.1636,9.1516
5.1038,4.8244
6.487,9.9236
6.1142,8.0078
9.1713,6.5065
8.5544,9.8576
7.1963,8.8837
6.7627,6.5846
6.0615,14.7272
7.1972,5.2506
5.5026,4.8987
4.4276,4.7661
13.2489,5.6549
7.1991,8.0689
16.2614,5.6693
8.0608,7.0697
4.7529,6.4102
6.1911,7.7873
5.0166,8.0844
10.0322,5.3555
9.6077,6.4352
7.3264,6.0569
3.9742,6.5376
6.0847,5.5486
7.1499,6.5964
9.4463,4.9784
11.2295,6.6083
7.9923,9.1702
5.9505,11.3148
9.3443,7.4299
9.1776,5.5571
7.0473,7.3043
5.5725,6.5928
8.5121,6.3014
8.3878,5.5337
5.7404,4.7847
6.1932,8.85
6.9173,6.4189
5.6677,9.0131
4.0076,8.0411
7.0612,6.0538
12.087,4.9654
7.407,11.7864
7.861,6.6885
7.4413,7.8005
6.1706,7.335
7.3053,5.166
5.301,7.2839
6.2737,6.1304
8.0352,7.3429
6.3647,7.0954
6.4079,5.6966
6.4829,5.3473
5.8236,6.2167
5.3851,6.115
7.3243,5.0637
8.1815,7.0423
17.761,6.4449
5.388,6.3555
5.2518,6.6891
7.0231,6.1274
6.1648,10.4758
8.046,8.0837
7.1489,9.2851
7.085,6.9429
9.6526,8.3186
7.0669,5.5367
5.7511,4.8899
7.7268,8.4005
4.4599,8.2097
6.1798,6.918
4.4075,7.786
8.1705,7.1522
5.8438,8.1582
5.7503,9.0661
5.4205,7.3253
6.8406,8.0242
10.0332,8.8143
10.0587,7.2518
7.8773,9.6905
6.1454,7.6636
8.8967,17.326
7.4526,5.6347
4.2975,5.3941
7.9859,14.4297
11.6875,8.8227
8.6907,5.3546
5.5747,7.3936
5.63,3.0876
9.1973,4.6734
7.9508,8.521
10.0546,4.2906
8.7007,5.7791
10.5289,5.8093
5.6386,8.2875
5.0423,7.833
6.5614,5.8959
6.7336,12.6842
10.0331,4.3707
10.2896,5.6213
7.8091,8.1803
9.4104,8.6084
10.4779,8.206
6.7043,7.4397
7.5749,8.7147
7.9549,4.291
5.1698,5.9446
5.0475,4.6763
7.9245,4.9515
5.54,8.2125
8.6867,7.1121
7.4425,11.2302
6.9195,6.7255
6.0605,8.9012
5.9206,4.5769
7.1979,6.1751
6.0986,5.2646
10.4501,9.2714
5.8795,7.4043
4.9997,7.1642
5.827,5.0837
5.3553,5.9823
8.2992,6.8756
5.5331,5.1639
8.1774,6.1175
9.2837,4.3201
8.2457,6.1435
6.9353,6.568
6.8269,7.6474
7.2592,4.3649
4.6773,5.2864
6.9242,7.1713
7.6385,4.6972
9.9773,4.8365
10.312,7.8498
5.5748,6.7481
9.5513,7.8325
8.9113,9.4945
5.6457,8.9728
8.4451,4.7078
9.6995,6.1299
4.5295,4.6414
7.7603,8.2252
8.0768,8.2914
9.0984,7.0448
4.8431,5.9442
5.6137,5.6118
7.6252,6.7968
8.7091,4.8595
6.6119,5.1356
5.5011,7.8475
7.7378,7.6424
6.8107,9.5299
12.1573,5.3322
5.4384,6.9531
6.3325,7.7766
6.4599,10.1583
7.719,7.2832
6.786,8.5587
5.9397,7.0183
4.1059,6.7488
10.66,4.5365
8.4132,5.2356
6.3059,7.2192
6.6291,5.2408
16.6196,7.7122
8.7272,9.1942
8.3408,7.6663
5.323,9.7566
5.9567,8.7654
6.7842,3.9776
3.1661,11.3598
5.7767,10.3766
7.4821,5.495
12.5084,5.8447
7.6949,8.4137
5.1828,7.5937
7.9555,4.7894
5.5485,5.7936
7.6273,5.5912
7.1028,9.7599
6.3152,7.4467
5.5423,5.3877
10.0648,5.6861
13.175,6.9916
9.7754,8.0276
7.5466,5.6049
6.3342,8.4532
12.4855,7.5426
9.8911,7.3618
6.9948,4.8199
8.847,6.9288
10.6196,8.3247
3.2102,9.5427
6.881,7.0497
6.0932,5.0088
6.7062,5.2736
8.3677,7.2366
7.7128,9.4246
6.7031,9.0193
6.4483,5.4973
9.655,9.4693
10.9629,9.8067
6.853,9.724
6.7355,7.5267
4.6913,3.9875
5.8576,8.9958
8.5255,5.8112
12.8251,5.5005
4.1209,5.17
5.8807,6.9054
6.6207,5.8331
12.2296,7.4693
8.549,5.8062
8.0118,7.9784
4.1337,5.0801
5.7675,8.5991
5.8649,8.0415
10.2393,6.2556
7.0197,12.4647
8.0114,6.0695
7.3508,9.1446
11.6128,5.0944
4.4363,9.4808
7.1926,5.3507
6.2246,6.4084
8.1732,4.8279
5.3045,5.91
6.4446,6.7751
8.7133,8.945
5.9102,7.999
7.0123,8.8384
3.8305,6.9441
5.2236,12.3643
6.3904,5.1748
5.5417,11.8621
15.6806,6.8747
6.1495,7.1271
10.1371,5.6043
8.1799,8.6244
6.9751,6.8944
3.8159,5.1873
7.3298,7.8326
5.0979,4.3826
7.3283,11.5023
6.3387,7.6651
9.8621,3.9446
7.2561,4.4655
6.9902,8.5104
7.4307,5.9164
8.5014,6.2342
8.1368,5.7393
8.7081,5.117
8.2052,5.5451
8.2826,8.042
3.7752,7.544
8.5054,9.4284
6.135,6.9222
5.5484,7.7722
12.3753,6.6272
8.0187,5.364
5.7365,8.3855
11.4921,6.6348
6.0766,12.1156
6.5364,8.7989
9.2389,3.3163
12.3769,6.1766
11.412,6.5178
8.9158,8.6338
6.6114,4.4358
4.6235,8.1941
7.7594,5.6207
10.8912,10.9273
8.3986,7.8957
11.2956,5.876
6.9231,8.1493
10.5188,7.0558
19.1487,6.6608
6.2655,10.3918
10.1534,5.6699
7.5797,6.1607
6.1845,8.9744
6.4042,6.1096
7.8943,5.4904
10.2875,7.0785
9.094,5.1395
7.9792,6.2448
9.8739,7.807
6.9791,6.8876
6.7943,6.8746
6.7546,4.5972
10.4577,7.6047
5.4667,12.4092
5.0276,7.8634
8.3122,7.7873
4.9463,6.0733
4.6138,5.5674
9.7292,4.8105
3.6866,7.9729
8.4813,8.6023
7.5656,6.9942
6.9888,5.6404
4.5594,8.0901
9.9126,6.3338
10.4209,6.4663
8.6649,8.2498
6.8949,7.1387
3.3538,4.4543
9.3935,8.8347
8.4333,7.4959
9.8927,4.4026
5.2741,6.5632
9.5357,5.4765
7.628,14.6264
7.2121,4.932
10.7221,6.8059
6.795,5.5183
9.7869,9.6201
5.1631,6.0052
7.4868,7.2507
9.9203,6.9739
8.3263,5.1004
7.0478,6.6176
7.437,3.7591
5.2328,5.2039
6.1206,5.4764
4.6605,7.9725
11.3702,4.9832
6.1304,5.9434
5.0841,5.8426
4.6201,7.2504
10.5946,8.8315
8.4826,9.5975
3.8241,9.409
8.0979,8.5426
8.9051,6.5157
9.9731,10.9353
5.7908,5.9671
6.9841,5.1424
6.6667,7.5604
9.0925,8.5158
5.7052,6.7431
7.027,5.4022
6.7116,8.6402
5.1378,6.8096
3.9551,7.3784
9.2725,6.9515
10.5478,8.7409
8.0593,11.8378
6.7861,6.571
7.3481,6.8379
6.3661,6.2619
9.2661,4.4516
10.006,4.5827
5.2373,7.7515
7.4023,9.442
8.7416,8.4769
7.3776,10.3562
13.234,6.6267
6.542,6.81
6.3844,7.6355
7.0332,5.0421
8.4187,4.9921
6.1923,4.8558
10.1883,11.1463
9.9642,6.6079
11.5785,6.434
6.9554,8.8181
6.5817,8.6414
9.42,8.8345
4.26,6.8257
8.1912,5.6326
7.6999,4.1795
6.934,3.6559
9.1515,7.2481
12.7819,8.4081
4.6291,8.3585
9.1013,7.7841
9.8033,8.747
7.3106,8.0824
8.2331,5.6718
9.0064,5.9057
5.93,5.7418
7.3557,5.6351
5.9907,6.6388
8.4009,5.2913
4.659,6.7187
9.6232,7.7403
10.7247,7.6884
6.4282,8.4353
7.3971,5.8309
6.8718,4.9143
7.2546,10.3037
6.8839,5.9803
7.194,6.6862
8.7237,4.9895
10.3972,7.1991
6.719,6.4723
5.0615,9.3054
7.1014,6.305
7.3122,6.0675
9.09,5.4568
5.9248,4.9667
6.9151,6.9248
9.1554,10.5356
7.0309,7.0181
11.1682,6.4885
9.5891,3.6453
5.7243,7.3807
6.3139,5.1818
9.5705,5.7263
7.0285,6.5743
9.2793,6.1002
9.3912,6.9766
7.1632,6.5362
10.727,4.9899
7.3549,6.6942
3.4036,5.9993
10.667,6.3704
9.4178,5.2209
7.3239,8.0167
7.7827,7.283
9.9677,10.2795
8.619,4.6732
2.8553,6.6655
8.6019,7.5895
8.92,5.8503
14.4988,7.843
5.88,7.3516
10.6678,9.8545
7.9976,8.584
10.6895,5.5536
9.7254,8.3018
9.0231,6.6902
7.9573,9.6641
5.1155,7.1848
8.5392,7.8334
4.1944,7.0888
8.0078,8.5002
4.9915,7.5095
6.568,6.2241
9.6055,4.9434
9.597,8.6256
8.3194,4.3519
6.4825,5.0581
3.4028,6.6844
8.8173,5.7615
13.7063,11.5309
11.051,4.8837
6.604,6.6751
8.0333,6.4961
9.1829,5.3972
9.9073,7.863
6.6545,7.5287
9.791,6.0123
6.4529,8.5717
7.8236,7.3254
7.7721,16.1285
6.167,6.7939
9.826,15.1981
10.1072,9.503
6.5153,6.339
6.0217,6.4475
8.6818,9.4088
7.4287,7.9256
8.0318,5.4635
6.3925,5.7761
13.5844,8.2639
6.7821,5.5872
6.8225,6.1638
6.1846,7.9585
9.8741,6.8022
9.2829,6.4438
4.8097,7.9422
10.5366,4.6227
7.0518,4.4365
9.7671,6.3805
12.5554,4.7874
6.9996,5.3947
5.9474,6.4019
7.7918,7.6817
6.2717,7.6364
6.3382,6.004
6.551,4.8867
10.2251,11.4989
7.0845,8.3026
9.0471,7.5798
9.7537,5.5781
9.5935,8.1748
7.8407,7.3501
6.4533,6.0254
9.0925,5.2953
