in_zone,out_zone
11.3497,6.8758
7.8748,6.159
2.8843,7.9249
8.4024,6.0096
8.0941,5.4406
4.212,9.0267
8.4535,4.2866
8.6142,5.6581
8.2433,5.3911
10.689,8.8934
7.4336,5.8544
9.6169,4.8707
8.1208,9.1274
6.6345,7.2201
5.4642,6.2815
5.903,5.698
6.8839,9.4615
10.0628,4.7199
8.901,5.3898
14.9229,9.6673
5.6165,5.7025
6.334,6.114
12.7114,5.3984
6.1416,6.5664
6.8511,5.5799
9.7424,5.0923
6.7265,7.4768
7.5676,10.1054
6.3218,7.2086
7.304,6.6881
5.4739,7.8258
5.7498,5.5399
15.9348,6.0082
5.7386,6.7898
4.3685,6.2911
9.7166,8.3033
5.1938,8.3718
7.5584,5.1752
4.5789,6.7108
7.4258,5.8007
5.2393,5.2068
6.5841,9.9059
8.2664,8.1844
6.6479,6.7026
5.226,8.3813
8.9499,5.6799
8.1059,8.3406
5.7477,7.3793
6.3218,6.4612
7.9125,6.2746
8.1667,8.0418
10.9788,8.8305
4.979,6.0017
6.511,5.9004
7.0403,4.5637
5.4311,7.3941
5.7111,5.1498
6.0601,10.3249
8.2751,8.3546
12.2557,5.2759
7.0415,7.3094
13.8753,13.7383
5.4627,8.9046
7.1325,8.3019
7.1483,5.768
10.2046,4.9418
5.9498,7.8263
7.942,6.4398
8.0228,5.9758
8.7386,7.9636
5.8288,5.0256
7.9888,7.2832
6.0662,5.2113
8.4267,10.3153
5.7355,5.9085
7.9599,9.0657
11.225,6.4857
5.4907,5.9131
8.4782,7.9923
7.3012,4.9841
8.3356,6.5258
5.1087,6.9869
4.2838,8.9076
5.6217,4.8964
8.5616,5.2159
9.3814,7.9603
8.8405,7.6755
6.8304,5.8212
7.6075,6.4199
5.452,8.094
13.9715,10.8569
8.5385,4.8077
5.3761,8.7257
5.7981,8.2408
4.5798,13.5649
5.0265,7.1155
4.5183,13.8692
10.2438,10.4716
5.2264,5.1471
9.9012,11.4096
7.6088,6.0952
8.1114,5.0511
5.4875,5.3022
8.238,3.2675
9.1347,9.9514
9.1266,7.6653
8.6446,9.1969
4.6425,8.0175
7.2361,6.148
4.6337,6.6215
8.1312,6.7915
8.8553,10.5786
7.3576,5.1909
6.1576,6.7596
7.6855,5.5623
6.5914,5.822
5.9714,6.3029
7.1196,7.3929
4.941,6.9019
5.9185,8.3033
11.2231,6.8466
9.0511,7.5843
8.5504,6.5398
5.3865,7.534
5.3913,7.7257
9.1294,5.7383
6.5249,6.5168
6.9566,6.8122
11.6661,7.7314
