FID,TPI,TWI,Pente,CircVarAsp,Zone
"3654",0.3071,4.8785,13.7987,0.195,"0"
"3655",0.0000,6.8701,17.1629,0.023,"0"
"3656",0.3043,6.9493,2.7531,0.337,"0"
"3657",0.0367,7.3415,9.4626,0.073,"0"
"3658",0.0961,5.3221,9.6506,0.030,"0"
"3659",0.1506,6.5084,5.4984,0.113,"0"
"3660",0.0000,7.3923,5.0256,0.004,"0"
"3661",0.0388,5.2006,13.3081,0.032,"0"
"3662",0.0000,7.4852,2.5193,0.061,"0"
"3663",0.0000,8.9480,8.0686,0.051,"0"
"3664",0.3265,4.8091,7.0065,0.024,"0"
"3665",0.0000,7.6042,6.2768,0.004,"0"
"3666",0.0000,7.5576,2.2030,0.459,"0"
"3667",0.0843,8.4983,6.5823,0.025,"0"
"3668",0.0229,6.3691,2.6291,0.365,"0"
"3669",0.0000,10.6037,3.3688,0.128,"0"
"3670",0.0502,7.1137,6.6139,0.017,"0"
"3671",0.0198,5.8566,13.5867,0.007,"0"
"3672",0.0000,5.0253,16.1574,0.003,"0"
"3673",0.2902,4.9828,13.5172,0.159,"0"
"3674",0.0516,6.9101,7.3591,0.022,"0"
"3675",0.0697,6.0187,13.3139,0.044,"0"
"3676",0.1104,5.6472,3.3254,0.361,"0"
"3677",0.0000,10.1422,3.8679,0.112,"0"
"3678",0.0553,6.9707,5.6447,0.031,"0"
"3679",0.0028,8.3319,9.7055,0.003,"0"
"3680",0.0000,5.6939,11.2728,0.013,"0"
"3681",0.0869,4.2519,15.9668,0.041,"0"
"3682",0.0762,7.7654,6.9813,0.032,"0"
"3683",0.0000,7.5311,0.2038,0.871,"0"
"3684",0.0000,6.7765,14.1633,0.007,"0"
"3685",0.0000,11.1183,3.3857,0.044,"0"
"3686",0.0000,8.5468,4.8168,0.015,"0"
"3687",0.0000,5.9184,18.2733,0.006,"0"
"3688",0.0257,7.0498,15.0918,0.005,"0"
"3689",0.0000,6.7863,12.4395,0.020,"0"
"3690",0.0000,7.0668,8.5241,0.006,"0"
"3691",0.0000,9.0010,0.5676,0.338,"0"
"3692",0.0000,7.4338,13.4609,0.054,"0"
"3693",0.0000,9.2147,6.2902,0.142,"0"
"3694",0.0000,9.4985,3.9505,0.023,"0"
"3695",0.0000,5.7300,18.6947,0.004,"0"
"3696",0.0000,4.1356,16.2367,0.867,"0"
"3697",0.0000,7.4700,8.7555,0.030,"0"
"3698",0.0000,7.1899,5.2090,0.464,"0"
"3699",0.0000,10.5210,6.5945,0.063,"0"
"3700",0.0000,7.5636,10.5379,0.024,"0"
"3701",0.0504,9.7298,4.0819,0.099,"0"
"3702",0.4097,6.3624,3.9575,0.086,"0"
"3703",0.0000,6.6054,24.5759,0.008,"0"
"3704",0.0000,6.5930,8.7841,0.012,"0"
"3705",0.1124,6.0351,12.9615,0.023,"0"
"3706",0.0195,7.5508,9.9651,0.011,"0"
"3707",0.0000,6.4292,18.1957,0.009,"0"
"3708",0.0000,8.7378,1.6522,0.157,"0"
"3709",0.0000,14.3259,2.6283,0.127,"0"
"3710",0.1221,5.8368,7.4383,0.017,"0"
"3711",0.0137,4.7208,21.4133,0.002,"0"
"3712",0.0267,7.7722,9.0173,0.021,"0"
"3713",0.0000,6.7985,10.3479,0.028,"0"
"3714",0.0000,9.3529,3.5018,0.038,"0"
"3715",0.0000,7.0113,4.5633,0.084,"0"
"3716",0.0000,8.4410,12.4156,0.054,"0"
"3717",0.0000,6.2622,4.2996,0.341,"0"
"3718",0.4653,4.2263,21.8796,0.534,"0"
"3719",0.0318,7.8456,1.0718,0.327,"0"
"3720",0.0000,6.7646,3.2551,0.108,"0"
"3721",0.2230,5.7127,8.8986,0.116,"0"
"3722",0.0000,7.9625,2.7727,0.122,"0"
"3723",0.1023,6.3543,2.3476,0.054,"0"
"3724",0.0554,5.3772,4.6244,0.185,"0"
"3725",0.0585,8.2615,11.8603,0.001,"0"
"3726",0.0407,4.6280,17.0194,0.009,"0"
"3727",0.0000,5.3155,22.8732,0.554,"0"
"3728",0.3016,6.0626,7.9679,0.078,"0"
"3729",0.5801,5.3206,4.2699,0.092,"0"
"3730",0.0000,9.1181,2.9684,0.209,"0"
"3731",0.0938,6.4878,7.2442,0.022,"0"
"3732",0.3890,5.4546,6.7306,0.512,"0"
"3733",0.0182,6.1486,7.5851,0.000,"0"
"3734",0.0000,7.6181,6.9291,0.028,"0"
"3735",0.0643,7.1094,2.9964,0.019,"0"
"3736",0.0213,6.1913,3.2941,0.030,"0"
"3737",0.0768,5.8473,1.6848,0.075,"0"
"3738",0.0000,5.9329,11.0284,0.021,"0"
"3739",0.0000,7.8463,8.3189,0.019,"0"
"3740",0.0445,4.6511,14.4801,0.008,"0"
"3741",0.0000,7.1170,2.6523,0.049,"0"
"3742",0.0000,8.1606,11.2610,0.048,"0"
"3743",0.0179,7.1400,10.5800,0.015,"0"
"3744",0.0000,6.2019,11.8301,0.071,"0"
"3745",0.0000,8.5096,3.4894,0.026,"0"
"3746",0.0000,6.2239,11.4857,0.059,"0"
"3747",0.0000,6.7534,5.5269,0.078,"0"
"3748",0.0029,7.6924,5.7173,0.048,"0"
"3749",0.1190,6.0092,4.3065,0.235,"0"
"3750",0.0000,6.2951,4.2600,0.711,"0"
"3751",0.0000,6.6303,10.7107,0.009,"0"
"3752",0.4970,5.9277,5.9648,0.585,"0"
"3753",0.0000,5.6346,11.2925,0.053,"0"
"3754",0.0000,9.8689,1.3632,0.207,"0"
"3755",0.0000,5.2363,10.8503,0.013,"0"
"3756",0.4687,9.2410,5.1751,0.081,"0"
"3757",0.1626,4.3328,14.2072,0.045,"0"
"3758",0.1106,5.6471,4.5465,0.069,"0"
"3759",0.0000,5.7181,8.9583,0.379,"0"
"3760",0.0000,10.6409,1.2854,0.259,"0"
"3761",0.0793,4.8920,7.8174,0.007,"0"
"3762",0.0000,8.0271,12.2334,0.039,"0"
"3763",0.0000,7.7322,6.5883,0.021,"0"
"3764",0.0636,6.7584,0.6420,0.171,"0"
"3765",0.0306,5.5300,16.3501,0.021,"0"
"3766",0.0000,6.2885,7.3976,0.061,"0"
"3767",0.1666,5.5814,7.2943,0.354,"0"
"3768",0.0000,5.9073,22.9257,0.028,"0"
"3769",0.2773,5.6739,7.7685,0.073,"0"
"3770",0.0039,8.3225,6.7873,0.005,"0"
"3771",0.1908,5.4357,11.5822,0.070,"0"
"3772",0.0022,6.0276,13.8818,0.006,"0"
"3773",0.0000,12.2768,1.4624,0.059,"0"
"3774",0.0000,6.8533,7.7694,0.015,"0"
"3775",0.0000,5.9308,13.9759,0.048,"0"
"3776",0.0000,7.3669,2.9041,0.056,"0"
"3777",0.0385,8.6021,4.0580,0.048,"0"
"3778",0.0000,7.6070,5.6447,0.178,"0"
"3779",0.0416,6.8195,9.7769,0.007,"0"
"3780",0.0000,8.2670,15.0929,0.361,"0"
"3781",0.2345,6.4280,6.3724,0.054,"0"
"3782",0.0696,6.5489,6.7774,0.120,"0"
"3783",0.0000,8.1902,13.0351,0.114,"0"
"3784",0.8197,4.9065,5.3451,0.879,"0"
"3785",0.6750,4.9000,9.0018,0.232,"0"
"3786",0.0000,6.2765,14.8148,0.046,"0"
"3787",0.1311,7.4301,9.9209,0.020,"0"
"3788",0.0000,5.4066,1.2867,0.541,"0"
"3789",0.0100,5.6673,12.5875,0.011,"0"
"3790",0.0000,6.1677,4.7828,0.041,"0"
"3791",0.0000,6.4855,12.8789,0.004,"0"
"3792",0.0892,6.8763,13.0153,0.038,"0"
"3793",0.0000,7.1603,9.2223,0.011,"0"
"3794",0.0000,12.4512,3.2085,0.022,"0"
"3795",0.0000,9.1273,3.0633,0.169,"0"
"3796",0.6977,4.7441,2.5494,0.140,"0"
"3797",0.4603,4.6531,6.1282,0.157,"0"
"3798",0.0403,6.4613,13.4396,0.031,"0"
"3799",0.0629,5.7882,8.2145,0.036,"0"
"3800",0.0176,8.3114,9.6785,0.009,"0"
"3801",0.0000,7.2453,3.3921,0.067,"0"
"3802",0.0000,7.4438,10.8439,0.035,"0"
"3803",0.0493,5.0809,2.0959,0.035,"0"
"3804",0.5431,5.2043,7.8946,0.332,"0"
"3805",0.0198,7.8245,4.3843,0.219,"0"
"3806",0.3991,5.6096,19.7605,0.185,"0"
"3807",0.0000,7.7742,13.5237,0.009,"0"
"3808",0.0000,8.1642,11.3195,0.031,"0"
"3809",0.0000,8.7426,1.3347,0.143,"0"
"3810",0.0000,8.4566,4.9065,0.025,"0"
"3811",0.0000,9.9971,9.5611,0.023,"0"
"3812",0.1001,6.2729,19.1200,0.009,"0"
"3813",0.0000,7.0973,14.2481,0.018,"0"
"3814",0.1247,6.2697,4.7623,0.128,"0"
"3815",0.0000,7.4985,3.1163,0.013,"0"
"3816",0.0467,7.3842,7.1777,0.008,"0"
"3817",0.0000,6.5048,10.9311,0.041,"0"
"3818",0.0000,10.7538,2.5644,0.176,"0"
"3819",0.0000,7.5995,5.7476,0.020,"0"
"3820",0.0021,7.5642,9.3486,0.009,"0"
"3821",0.0606,8.7069,12.6417,0.005,"0"
"3822",0.0000,7.0204,4.7235,0.534,"0"
"3823",0.0486,7.0452,2.2024,0.122,"0"
"3824",0.5478,4.6595,9.2102,0.039,"0"
"3825",0.0000,5.6699,9.7962,0.303,"0"
"3826",0.1200,10.4136,0.9684,0.012,"0"
"3827",0.1116,5.6695,2.9862,0.030,"0"
"3828",0.0000,4.4354,6.6395,0.418,"0"
"3829",0.0000,6.5035,2.5479,0.041,"0"
"3830",0.0572,4.5822,12.0411,0.017,"0"
"3831",0.1492,4.8856,9.5157,0.030,"0"
"3832",0.0085,6.2632,13.6006,0.005,"0"
"3833",0.0108,6.6717,5.7934,0.053,"0"
"3834",0.0590,8.2318,5.6900,0.011,"0"
"3835",0.1121,7.7418,4.5384,0.033,"0"
"3836",0.0280,6.4723,7.9519,0.160,"0"
"3837",0.0481,6.9392,9.9590,0.004,"0"
"3838",0.0575,7.7821,2.0824,0.146,"0"
"3839",0.0038,6.0175,14.3685,0.009,"0"
"3840",0.1087,5.8215,12.1265,0.040,"0"
"3841",0.0000,7.1073,1.8483,0.072,"0"
"3842",0.0000,10.5312,3.7206,0.104,"0"
"3843",0.0117,7.4654,11.4400,0.025,"0"
"3844",0.0000,8.5892,2.9549,0.033,"0"
"3845",0.2992,4.9216,10.8137,0.144,"0"
"3846",0.0000,6.6692,12.1244,0.007,"0"
"3847",0.0000,6.2321,19.0840,0.501,"0"
"3848",0.0000,10.6705,3.6900,0.265,"0"
"3849",0.0140,6.0005,18.6955,0.009,"0"
"3850",0.0000,7.0634,9.0974,0.003,"0"
"3851",0.0000,6.5524,2.4757,0.145,"0"
"3852",0.0000,5.5867,1.8166,0.161,"0"
"3853",0.0000,5.1108,11.5900,0.700,"0"
"3854",0.0000,6.2456,8.2905,0.006,"0"
"3855",0.0000,5.6776,16.1653,0.443,"0"
"3856",0.1266,5.9057,17.5629,0.049,"0"
"3857",0.1302,6.3634,6.6551,0.046,"0"
"3858",0.0000,6.7862,6.6998,0.016,"0"
"3859",0.0000,6.4625,2.6419,0.028,"0"
"3860",0.1663,6.8146,4.2037,0.751,"0"
"3861",0.0120,7.7695,3.1648,0.119,"0"
"3862",0.1108,5.3689,10.9104,0.145,"0"
"3863",0.0219,7.3583,5.6176,0.019,"0"
"3864",0.0178,4.6600,11.6284,0.206,"0"
"3865",0.0000,9.1160,2.9634,0.024,"0"
"3866",0.0000,7.7071,9.4777,0.017,"0"
"3867",0.8937,4.2792,5.8693,0.887,"0"
"3868",0.0000,7.2311,12.7118,0.074,"0"
"3869",0.0000,8.4482,4.1238,0.453,"0"
"3870",0.0000,6.3770,13.3439,0.058,"0"
"3871",0.0000,8.7377,15.8238,0.003,"0"
"3872",0.1571,5.8932,5.5565,0.059,"0"
"3873",0.2603,5.3819,10.2651,0.365,"0"
"3874",0.0000,8.3167,8.9564,0.014,"0"
"3875",0.0518,5.7966,10.1866,0.062,"0"
"3876",0.0000,8.4673,6.8480,0.043,"0"
"3877",0.1464,5.8743,6.8770,0.478,"0"
"3878",0.0000,9.3579,11.1189,0.016,"0"
"3879",0.0288,7.4524,5.6068,0.007,"0"
"3880",0.0386,7.3483,6.7900,0.008,"0"
"3881",0.0000,6.1279,9.0282,0.119,"0"
"3882",0.0000,9.7151,4.0182,0.025,"0"
"3883",0.3021,6.3957,2.8299,0.137,"0"
"3884",0.0794,8.2372,1.4636,0.369,"0"
"3885",0.0713,5.8843,10.7574,0.021,"0"
"3886",0.0000,5.4150,15.6134,0.029,"0"
"3887",0.0000,6.9499,11.7024,0.316,"0"
"3888",0.0000,7.4169,3.9348,0.012,"0"
"3889",0.0000,7.5677,11.1763,0.005,"0"
"3890",0.0000,7.5617,8.4640,0.073,"0"
"3891",0.1674,5.6789,13.1655,0.016,"0"
"3892",0.0000,8.1210,3.6909,0.012,"0"
"3893",0.0120,5.2888,26.6978,0.075,"0"
"3894",0.0000,6.2096,22.1295,0.008,"0"
"3895",0.0000,8.5561,9.1239,0.174,"0"
"3896",0.0929,7.1368,2.8778,0.025,"0"
"3897",0.8246,5.3961,4.7523,0.592,"0"
"3898",0.0000,5.2129,22.0833,0.004,"0"
"3899",0.1284,7.6144,2.0282,0.049,"0"
"3900",0.0590,6.6057,19.6602,0.029,"0"
"3901",0.0990,5.5878,7.7573,0.009,"0"
"3902",0.0717,6.8124,18.6151,0.053,"0"
"3903",0.1027,5.3905,9.1795,0.006,"0"
"3904",0.0786,6.6208,5.0638,0.052,"0"
"3905",0.0000,7.7064,5.6104,0.007,"0"
"3906",0.3962,5.7034,4.4376,0.212,"0"
"3907",0.0000,7.8980,6.1649,0.006,"0"
"3908",0.0000,8.8946,9.4815,0.009,"0"
"3909",0.2699,4.9901,5.1691,0.020,"0"
"3910",0.3910,4.6117,19.4152,0.385,"0"
"3911",0.0000,6.0818,6.6988,0.399,"0"
"3912",0.4148,4.8108,11.1940,0.034,"0"
"3913",0.0000,7.2002,8.8531,0.109,"0"
"3914",0.4361,5.9303,12.2082,0.411,"0"
"3915",0.0284,7.3361,9.5687,0.004,"0"
"3916",0.0000,6.6197,12.1188,0.012,"0"
"3917",0.0123,9.0667,2.5932,0.017,"0"
"3918",0.0000,6.3106,19.3022,0.313,"0"
"3919",0.0000,6.0828,10.1038,0.029,"0"
"3920",0.0000,9.5750,2.4101,0.031,"0"
"3921",0.0000,5.3820,25.1583,0.015,"0"
"3922",0.0000,8.7080,5.2996,0.014,"0"
"3923",0.0970,6.7904,8.8700,0.006,"0"
"3924",0.0000,7.5168,6.5930,0.039,"0"
"3925",0.0312,8.6771,8.1160,0.008,"0"
"3926",0.2934,9.1189,1.6154,0.078,"0"
"3927",0.0209,8.1747,3.7534,0.014,"0"
"3928",0.0000,8.4994,3.2568,0.006,"0"
"3929",0.0000,7.9078,5.8203,0.003,"0"
"3930",0.0289,7.0969,24.2536,0.003,"0"
"3931",0.0000,6.5471,9.3250,0.025,"0"
"3932",0.0000,7.4847,8.3708,0.010,"0"
"3933",0.0304,6.0257,7.4327,0.011,"0"
"3934",0.0080,6.7034,10.9759,0.053,"0"
"3935",0.0000,5.9710,21.4308,0.011,"0"
"3936",0.0294,7.9092,7.3531,0.008,"0"
"3937",0.0000,4.8918,15.5262,0.019,"0"
"3938",0.0000,8.0738,5.4564,0.008,"0"
"3939",0.0088,8.0321,5.7096,0.019,"0"
"3940",0.0000,7.7375,5.8196,0.104,"0"
"3941",0.1157,5.0064,4.8168,0.142,"0"
"3942",0.2785,4.6569,6.1783,0.037,"0"
"3943",0.0240,6.4371,1.1189,0.014,"0"
"3944",0.0000,5.0200,4.6351,0.385,"0"
"3945",0.1051,7.2641,3.7577,0.029,"0"
"3946",0.0251,8.6524,3.1346,0.023,"0"
"3947",0.5776,4.3185,17.9950,0.170,"0"
"3948",0.0024,7.4062,10.0494,0.024,"0"
"3949",0.0560,5.8419,13.5062,0.056,"0"
"3950",0.0000,7.8033,1.5135,0.007,"0"
"3951",0.0000,8.1944,5.2831,0.008,"0"
"3952",-1.0000,19.2623,7.2367,0.853,"0"
"3953",0.0932,6.1823,4.3988,0.205,"0"
"3954",0.0000,7.8616,9.9304,0.034,"0"
"3955",0.0662,4.8909,8.5006,0.040,"0"
"3956",0.0000,7.4835,13.0247,0.030,"0"
"3957",0.1090,8.7122,7.0288,0.011,"0"
"3958",0.0000,7.2923,6.7307,0.004,"0"
"3959",0.0000,10.8876,0.2408,0.756,"0"
"3960",0.0191,8.1359,6.4715,0.006,"0"
"3961",0.0000,8.1290,8.9559,0.035,"0"
"3962",0.0480,8.5089,10.5980,0.028,"0"
"3963",0.0000,5.1652,34.0770,0.013,"0"
"3964",0.0067,6.9985,8.5763,0.005,"0"
"3965",0.0000,6.9351,7.4856,0.009,"0"
"3966",0.0000,7.8584,14.2798,0.020,"0"
"3967",0.0210,5.6313,5.4723,0.020,"0"
"3968",0.0000,6.8893,6.8027,0.013,"0"
"3969",0.0000,5.7442,20.2413,0.044,"0"
"3970",0.0000,7.3047,9.7032,0.328,"0"
"3971",0.0000,11.0957,10.5481,0.108,"0"
"3972",0.1354,4.6268,13.9483,0.065,"0"
"3973",0.0000,9.1127,2.0472,0.019,"0"
"3974",0.0000,9.1911,2.6308,0.029,"0"
"3975",0.0291,7.7709,5.3192,0.380,"0"
"3976",0.3847,4.2372,24.6886,0.253,"0"
"3977",0.0000,6.4148,17.7558,0.015,"0"
"3978",0.1533,5.3729,12.5650,0.178,"0"
"3979",0.0000,7.5918,2.2582,0.028,"0"
"3980",0.0000,7.7458,5.0523,0.031,"0"
"3981",0.2588,5.0770,17.5283,0.097,"0"
"3982",0.0000,5.3351,14.9346,0.049,"0"
"3983",0.0000,5.7356,13.8200,0.111,"0"
"3984",0.0000,7.7596,2.7801,0.029,"0"
"3985",0.0630,6.0490,12.9080,0.009,"0"
"3986",0.0000,13.6371,0.8737,0.101,"0"
"3987",0.1021,4.0924,20.4039,0.047,"0"
"3988",0.2153,4.4715,12.4451,0.031,"0"
"3989",0.0000,7.7133,3.1439,0.021,"0"
"3990",0.0000,7.0816,9.4558,0.022,"0"
"3991",0.0143,7.9304,2.2672,0.032,"0"
"3992",0.1816,4.5119,5.1391,0.044,"0"
"3993",0.0000,6.4329,17.0906,0.015,"0"
"3994",0.0000,7.4262,15.0393,0.040,"0"
"3995",0.0000,9.0983,15.0013,0.008,"0"
"3996",0.1114,6.5950,6.1716,0.068,"0"
"3997",0.0000,7.0156,7.4626,0.207,"0"
"3998",0.0000,6.5349,8.5141,0.030,"0"
"3999",0.0807,6.3879,8.1721,0.136,"0"
"4000",0.0880,5.0534,11.2690,0.021,"0"
